"id","institutionCode","collectionCode","ownerInstitutionCode","basisOfRecord","occurrenceID","catalogNumber","otherCatalogNumbers","kingdom","phylum","class","order","family","scientificName","scientificNameAuthorship","genus","specificEpithet","taxonRank","infraspecificEpithet","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","taxonRemarks","identificationQualifier","typeStatus","recordedBy","recordedByID","associatedCollectors","recordNumber","eventDate","year","month","day","startDayOfYear","endDayOfYear","verbatimEventDate","occurrenceRemarks","habitat","substrate","verbatimAttributes","fieldNumber","informationWithheld","dataGeneralizations","dynamicProperties","associatedTaxa","reproductiveCondition","establishmentMeans","cultivationStatus","lifeStage","sex","individualCount","samplingProtocol","samplingEffort","preparations","country","stateProvince","county","municipality","locality","locationRemarks","localitySecurity","localitySecurityReason","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","verbatimCoordinates","georeferencedBy","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimElevation","disposition","language","recordEnteredBy","modified","sourcePrimaryKey","collId","recordId","references"
408233,"UCR","","","PreservedSpecimen","","UCR-69899","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","Mahinda Martinez","1992","","","","","","A.C. Sanders",NA,"","3624","1983-03-22",1983,3,22,81,NA,"","","Rocky volcanic ridge and adjacent stony canyon bottom. Assoc. with Bursera, Prosopis, Jatropha, Croton sonorae, Acacia willardiana, etc","","A fairly common herb along the wash; fls. purplish blue","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Sonora","Guaymas","","San Carlos Bay, west of Guaymas, canyon l mi north of the bay near Cerro Los Algodones, along road to Rancho La Manga","",NA,NA,27.96667,-111.06667,"",NA,"","","","","","",92,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-69899",9,"urn:uuid:4b2854d8-dac5-4120-b973-4ce1234a0e2f","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=408233"
409628,"UCR","","","PreservedSpecimen","","UCR-134132","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","A.C. Sanders","2004","","","","","","June Latting",NA,"","s.n.","1967-03-26",1967,3,26,85,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Imperial","","Painted Gorge, Coyote Mountains","",NA,NA,32.81056,-115.98361,"",NA,"","","","","","TopoZoneACS",152,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-134132",9,"urn:uuid:acf801cf-2336-48e9-87b8-a094241879b2","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=409628"
409924,"UCR","","","PreservedSpecimen","","UCR-113263","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","Jon P. Rebman",NA,"José Delgadillo","4423","1997-10-18",1997,10,18,291,NA,"","","Volcanic substrate with perennial water source. Associated with Celtis reticulata, Cercidium microphyllum, Erythea sp., etc.","","Annual; flowers yellow with greenish base, yellow anthers.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Baja California Sur","","","N of San Ignacio, Cañon San Gregorio: NE of the ranch San Francisco de la Sierra","",NA,NA,27.66667,-112.98333,"",NA,"","","","","","",500,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-113263",9,"urn:uuid:43d9bc61-2648-492b-9e3c-bfca093022df","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=409924"
409928,"UCR","","","PreservedSpecimen","","UCR-69615","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","R.K. Van Devender","1989","","","","","","Robert Perrill",NA,"","5553","1983-11-02",1983,11,2,306,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Baja California (norte)","Ensenada","","3.1 mi north of Rancho Santa Ines along hwy 1","",NA,NA,29.77322,-114.70211,"",NA,"","","","","","GPGeoReferenced",653,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-69615",9,"urn:uuid:039907ac-a9a1-4e70-a95f-5ae45dadee89","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=409928"
409929,"UCR","","","PreservedSpecimen","","UCR-74107","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","Mahinda Martínez","","","","","","","J.L. Panero",NA,"A. Campos V., L.I. Cabrera","2796","1992-02-29",1992,2,29,60,NA,"","","","","Profusely-branched, compact shrubs 20-50 cm tall; leaves succulent, flowers dull yellow. Growing in between boulders along the banks of an intermittent creek. Occasional.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Baja California (norte)","Tecate","","7 km west of La Rosita, c. 1 km west of El Centinela along the road Mexicali-Tijuana. S-facing slopes of Cerro Centinela overlooking Laguna Salada","",NA,NA,32.52842,-116.84944,"",NA,"","","","","","EHGeoReferenced",300,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-74107",9,"urn:uuid:0997851c-f360-4ce9-ad86-c1a993caf9c7","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=409929"
409930,"UCR","","","PreservedSpecimen","","UCR-51329","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","A.C. Sanders",NA,"","7544","1987-12-29",1987,12,29,363,NA,"","","Rocky slopes, alluvial flats and washes above the bay. Salt scrub and mangrove vegetation near the bay, succulent desert scrub on well drained slopes.","","An uncommon perennial in a wash.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Baja California Sur","Mulege","","Bahia Concepción, SE corner of the bay at the base of the peninsula","",NA,NA,26.58333,-111.67083,"",NA,"","","","","","GoogleEarthACS, 2014",8,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-51329",9,"urn:uuid:4a80ba3e-6809-4ea8-a7e8-c5955e9be143","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=409930"
409931,"UCR","","","PreservedSpecimen","","UCR-43477","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","R.F. Thorne",NA,"Steve Boyd, et al.","61688","1986-03-22",1986,3,22,81,NA,"","","Rocky ridge above stream and sandy flats along stream in canyon bottom.","","Erect perennial.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Baja California (norte)","Ensenada","","Lower portion of the Cañon de Guadalupe, c. 29 mi south of the junction of Hwy 2 and Guadalupe Canyon Road, E base of Sierra de Juarez","",NA,NA,32.15,-115.8,"",NA,"","","","","","",300,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-43477",9,"urn:uuid:c26c6f18-f437-4d02-9382-85dc5cc3358f","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=409931"
409932,"UCR","","","PreservedSpecimen","","UCR-49926","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","A.C. Sanders",NA,"","7557","1987-12-30",1987,12,30,364,NA,"","","Steep, E-facing volcanic slopes with Bebbia, Bursera microphylla, Lysiloma candicans, Pachycereus, Lemaireocereus.","","A scarce perennial on a shaded rocky slope; flowers yellow-green.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Baja California Sur","Loreto","","0.7 mi SW of Rancho Las Parras, about 13 miles SW of Hwy 1 on the road from Loreto to San Javier","",NA,NA,25.96972,-111.48583,"",NA,"","","","","","GoogleEarthACS",564,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-49926",9,"urn:uuid:e0072deb-9825-4cfe-a5ea-256d7d9fe2ff","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=409932"
412124,"UCR","","","PreservedSpecimen","","UCR-135922","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","A.C. Sanders",NA,"Mitch Provance, Petra Wester","28059","2004-05-30",2004,5,30,151,NA,"","","Wash and rocky slopes above mouth of canyon. Creosote bush scrub on limestone, granite and alluvium.","","Scarce perennial; fls. yellow.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Bernardino","","SE end of Bristol Mountains, 4 miles NE of Amboy","",NA,NA,34.57361,-115.6775,"",NA,"","","","","","",250,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-135922",9,"urn:uuid:16deaa4a-f28d-4ab4-a5e8-4016e951d1fd","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=412124"
412263,"UCR","","","PreservedSpecimen","","UCR-136002","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","Virginia Moran",NA,"","s.n.","2003-09-01",2003,9,1,244,NA,"","","","","Very few plants, growing at the base of outcrops in the ?bowl? area of the preserve.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Riverside","","Wilson Valley Mitigation Bank (Center for Natural Lands Management), east of Sage Road and south of Wilson Valley Road","",NA,NA,33.51722,-116.88917,"",NA,"T7S R1E sec33 SE/4","","","","","",675,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-136002",9,"urn:uuid:266ee682-c8b1-4127-8d2f-a63082aaf993","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=412263"
413179,"UCR","","","PreservedSpecimen","","UCR-136966","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","B.C. Templeton",NA,"","1410","1930-03-23",1930,3,23,82,NA,"","","Lower Sonoran Zone","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Diego","","The Narrows, east of Yaqui Well","",NA,NA,33.13417,-116.29861,"",NA,"","","","","","TopoZoneACS",305,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-136966",9,"urn:uuid:1bb0ad10-c973-4372-866e-8e4b6f4a645d","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=413179"
413804,"UCR","","","PreservedSpecimen","","UCR-137240","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","A.C. Sanders",NA,"","28278","2004-06-25",2004,6,25,177,NA,"","","Oak grove along canyon bottom, with Quercus agrifolia dominant.","","Scarce annual along moist creek bed; fls. yellowish.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Diego","","Boden Canyon, tributary of Santa Ysabel Creek at E end of San Pasqual Valley; along road in upper DFG parcel","",NA,NA,33.13972,-116.89528,"",NA,"","","","","","",396,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-137240",9,"urn:uuid:9f0d0a86-0031-4360-b35a-373ef6919a48","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=413804"
416466,"UCR","","","PreservedSpecimen","","UCR-139404","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","P.A. Munz",NA,"","11720","1947-04-10",1947,4,10,100,NA,"","","Dry gravelly wash, with Geraea and Stephanomeria.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Bernardino","","road to SE corner of Turtle Mountains, 1 mi east of Grommet Station and at crossing of Colorado River Aqueduct","",NA,NA,34.12,-114.68389,"",NA,"","","","","","TopoZoneACS",274,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-139404",9,"urn:uuid:7bf3a42c-f4b0-4c58-af59-d4bb39658718","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=416466"
416596,"UCR","","","PreservedSpecimen","","UCR-139378","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","S.B. Parish","","","","","","","I.M. Johnston",NA,"","s.n.","1917-04-04",1917,4,4,94,NA,"","","","","In damp sand along creek.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Riverside","","Andreas Canyon","",NA,NA,33.76139,-116.55111,"",NA,"","","","","","TopoZoneACS",274,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-139378",9,"urn:uuid:bddd3220-715f-4125-8443-44b1f0909948","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=416596"
420234,"UCR","","","PreservedSpecimen","","UCR-142276","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","Jon P. Rebman",NA,"Jeannie Gregory","8589","2003-04-22",2003,4,22,112,NA,"","","Chaparral with Adenostoma fasciculatum, Hesperoyucca whipplei, and Xylococcus bicolor","","Annual. Synonym = P. greenei. Geology: granitic substrates.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Diego","","Crestridge Ecological Reserve: west of La Cresta between Alpine and El Cajon; north side of Rios Canyon, on south-facing slope","",NA,NA,32.83528,-116.85639,"",NA,"","","","","","",450,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-142276",9,"urn:uuid:a67ce81e-44d6-4c06-b61c-a4e3d07d1ba6","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=420234"
421162,"UCR","","","PreservedSpecimen","","UCR-143691","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","Jon P. Rebman",NA,"Jeannie Gregory","8562","2003-04-17",2003,4,17,107,NA,"","","Chaparral/desert transition with Quercus cornelius-mulleri, Ferocactus cylindraceus, Rhus ovata, Juniperus californica, Cylindropuntia ganderi","","Herbaceous perennial, flowers yellow. Geology: granitic substrates.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Diego","","Walker Canyon Ecological Reserve: between Boulevard and Jacumba on the north side of Interstate 8, along arroyo bottom near stream","",NA,NA,32.665,-116.225,"",NA,"","","","","","",1000,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-143691",9,"urn:uuid:13310f5c-a89d-4909-8f2a-82f6fa1ec843","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=421162"
422354,"UCR","","","PreservedSpecimen","","UCR-144857","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","A.C. Sanders",NA,"Mark A. Elvin","29020","2004-10-10",2004,10,10,284,NA,"","","Rocky alluvial slope cut by washes; creosote bush scrub with Larrea, Ambrosia, Opuntia echin., Hymenoclea, Hyptis, Encelia farin., etc.","","Scarce perennial in wash; fls. dull yellow.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Bernardino","","north end of Sheep Hole Mtns., along gasline road 1 mile NE of Amboy Rd. near Sheep Hole Pass","",NA,NA,34.27167,-115.70833,"",NA,"","","","","","",549,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-144857",9,"urn:uuid:e1f342be-7512-4b3b-8757-6ad1aaf28554","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=422354"
422449,"UCR","","","PreservedSpecimen","","UCR-145084","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","A.C. Sanders",NA,"P.J. MacKay, Tim Thomas","28923","2004-10-17",2004,10,17,291,NA,"","","Flat, dry, lake bed with fine silty soil with mud cracks, upper edge of lake with many herbs but central part barren. Area highly disturbed by vehicles.","","Scarce perennial; fls. dull yellow. Most plants young; germinated this fall. Thick whitish taproot, carrot-like.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Bernardino","","Giant Rock ?Airport? 6.6 miles SE of Old Woman Springs Rd. via Bodick Rd., below bouldery slopes of Spy Mtn.","",NA,NA,34.32833,-116.385,"",NA,"","","","","","",854,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-145084",9,"urn:uuid:02999fc8-bc51-4b29-b3c1-d2a3067d93dc","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=422449"
422570,"UCR","","","PreservedSpecimen","","UCR-145448","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","A.C. Sanders",NA,"Mark A. Elvin","28951","2004-10-10",2004,10,10,284,NA,"","","Sandy wash in rocky hills with sand dunes; assoc. with Hymenoclea sal., Acacia gr., Larrea, Ambrosia dum., Hilaria rig., Erioneuron pul., Plantago ov., etc.","","Scarce perennial around dried pool at highway, in organic accumulation; fls. dull yellow. Plants all young.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Bernardino","","south end of the Sheephole Mtns. along Hwy 62, 2.8 miles west of Clarks Pass, 26.2 miles east of Utah Trail in Twentynine Palms","",NA,NA,34.09056,-115.58667,"",NA,"","","","","","",530,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-145448",9,"urn:uuid:5393a6c5-6700-4923-9d01-60ed11eaed71","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=422570"
424549,"UCR","","","PreservedSpecimen","","UCR-147732","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","Steve Boyd",NA,"Tammy Morgan","10707","2004-03-30",2004,3,30,90,NA,"","","Mostly coarse-grained granitics, with some inclusions of andesitic rock. Open scrub of Larrea tridentata, Encelia farinosa, and Ambrosia dumosa; many annuals.","","Perennial herb; fls. yellow; uncommon","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Bernardino","","S end of the Cady Mountains, NW of Ludlow (N of Interstate 40) about hill topped with communication towers","",NA,NA,34.82833,-116.33444,"",NA,"","","","","","Collector GPS",854,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-147732",9,"urn:uuid:e0615713-d89d-47a0-af1e-065e35fd3bfe","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=424549"
424937,"UCR","","","PreservedSpecimen","","UCR-148515","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","Steve Boyd",NA,"Michael Denslow","10630","2004-03-23",2004,3,23,83,NA,"","","Steep rocky volcanic hills surrounded by relatively low gradient alluvial bajadas, including extensive areas of desert pavement, with scattered exposures of whitish, reddish, or greenish tuff-like deposits. Vegetation an open scrub of Larrea tridentata, Ambrosia dumosa, Hymenoclea salsola, Encelia farinosa, and abundant development of annuals.","","Suffruticose perennial; fls. pale yellow; local on xeric rocky slope","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Bernardino","","Lavic Mountain, southern end of the Cady Mountains northwest of Ludlow (north of Interstate 40) along powerline/pipeline access road","",NA,NA,34.74994,-116.24378,"",NA,"","","","","","Collector GPS",NA,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-148515",9,"urn:uuid:cff2b4f9-4898-4a8a-97cc-3a1f212fb5d5","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=424937"
425800,"UCR","","","PreservedSpecimen","","UCR-147741","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","Steve Boyd",NA,"Tammy Morgan, Aydee Virgen, S. DeGroot, V. Arvizu, T. Thibault","11216","2004-05-14",2004,5,14,135,NA,"","","Steep rocky slopes of gneiss and schist and sandy washes with sparse, open scrub of Larrea tridentata, Encelia farinosa, Krameria grayi on slopes and Hyptis emoryi, Cercidium floridum, and Peucephyllum schottii in washes.","","Perennial herb, flowers pale yellow. Occasional.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Riverside","","western base of the Chocolate Mountains, small canyon c. 1.25 mi due north of Imperial Co. line and c. 3.75 miles due west of aqueduct, accessed by dirt road off of main aqueduct road at siphon station. Within boundaries of U.S. Navy's Chocolate Mountains Aerial Gunnery Range","",NA,NA,33.44519,-115.63506,"",NA,"","","","","","Collector GPS",488,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-147741",9,"urn:uuid:5b8a5048-b273-46a9-9f05-c78c81de3c66","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=425800"
426976,"UCR","","","PreservedSpecimen","","UCR-148945","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","Jon P. Rebman",NA,"SDSU Class w/ M. Simpson, A. Russell, D. Burton","6465","2000-04-15",2000,4,15,106,NA,"","","Assoc. with Prosopis, Acacia greggii, Opuntia alcahes, O. cholla, O. tesayo, O. molesta, Echinoceres engelmannii, E. maritimus, Pachycereus pringlei, Stenocereus gumosis, Lophocereus schottii, Mammillaria dioica, Fouquieria columnaris, Encelia asperifolia, etc.","","Perennial; fls. yellow; ten ribs on fruit","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Baja California (norte)","Ensenada","","Rancho Los Mártires area, along river zone","",NA,NA,30.11361,-115.35556,"",NA,"","","","","","Collector GeoRef",390,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-148945",9,"urn:uuid:3aab6c04-e24c-4dc5-8892-6e606c0e5f07","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=426976"
427869,"UCR","","","PreservedSpecimen","","UCR-148717","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","Jon P. Rebman",NA,"Joan Dowd, Veronica Gallego","6537","2000-04-19",2000,4,19,110,NA,"","","Granitic Substrate. Canyon dominated by Hyptis emoryi Acacia greggii, Larrea, Prosopis glandulosa, and Psorothamnus spinosus.","","Shrubby perennial; flowers yellow.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Imperial","","NW of El Centro, E side of Fish Creek Mtns and west of Salton Sea","",NA,NA,33.00694,-115.98528,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-148717",9,"urn:uuid:10ed6d69-7156-437e-861b-bffa8cc96778","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=427869"
429147,"UCR","","","PreservedSpecimen","","UCR-152373","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","J. Albright-Souza","1999","","","","","","D.E. Breedlove",NA,"","62517","1986-02-27",1986,2,27,58,NA,"","","Low coastal hills.","","Flowers yellow with green markings.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Baja California (norte)","Ensenada","","20-30 mi south of Punta Canoas along tract to Punta Cono","",NA,NA,32.06936,-116.8715,"",NA,"","","","","","GPGeoReferenced",30,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-152373",9,"urn:uuid:adee8d3f-0872-4802-84c0-9a6e3f6b8b87","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=429147"
429161,"UCR","","","PreservedSpecimen","","UCR-152359","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","J. Albright-Souza","1999","","","","","","D.E. Breedlove",NA,"C. Burns","71857","1991-03-11",1991,3,11,70,NA,"","","Broad sandy wash, with Hymenoclea, Galvezia, Prosopis, Lycium, and Ambrosia.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Baja California Sur","Mulege","","Above Malarrimo Beach","",NA,NA,27.75,-114.5,"",NA,"","","","","","",60,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-152359",9,"urn:uuid:7bc9cce2-d0c9-43ae-9758-b3acd89bb01d","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=429161"
429486,"UCR","","","PreservedSpecimen","","UCR-152619","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","J. Albright-Souza","1999","","","","","","D.E. Breedlove",NA,"C. Burns","71814","1991-03-10",1991,3,10,69,NA,"","","Steep barren canyon with Lycium, Hymenoclea and Frankenia.","","Flowers yellow.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Baja California Sur","","","Sierra de Placeros, 5-8 km above Puerto Nuevo","",NA,NA,NA,NA,"",NA,"","","","","","",150,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-152619",9,"urn:uuid:92dcd3a7-94af-43fd-96a1-ddf6423ac31f","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=429486"
435309,"UCR","","","PreservedSpecimen","","UCR-158789","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","A.C. Sanders",NA,"J. André , P.J. MacKay, Tim Thomas & CNPS Fld Trip","29091","2005-02-26",2005,2,26,57,NA,"","","Decomposed granite and coarse sand on hills and alluvial slopes, with granite boulders on hillsides. Creosote bush scrub with Larrea tridentata and Ambrosia dumosa dominant.","","Perennial on rocky slopes; fls. dull yellow.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Bernardino","","along jeep road c. 0.5 mi. north of Hwy 62 at the south tip of the Calumet Mtns., north of the Coxcomb Mtns., east side of 558 m hill","",NA,NA,34.09722,-115.39528,"",NA,"","","","","","Collector GPS",488,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-158789",9,"urn:uuid:8949ffeb-3a15-4f91-94c4-5639ca2dfbfd","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=435309"
435489,"UCR","","","PreservedSpecimen","","UCR-159761","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis crassifolia","Benth.","Physalis","crassifolia","","","","","","","","","","Scott D. White",NA,"","7273","1999-04-20",1999,4,20,110,NA,"","","Open Larrea shrubland on long-undistrubed bajada uplands; open Cercidium shrubland in wide wash incised below bajada surface.","","Perennial herb; flowers and anthers yellow. Scarce in wash.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Riverside","","Blythe area, Southern foothills of the Big Maria Mtns, NW of Calif. Hwy 95, c. 7 road mi N of the junction of Hwy 10 and Intake Blvd in Blythe","",NA,NA,33.70833,-114.56667,"",NA,"T5S R23E sec27 S/2","","","","","",91,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-159761",9,"urn:uuid:166225c3-4b84-4e73-890c-36c50f473fcd","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=435489"
